S/T code,S/T name,LGA_code,LGA name,Males,Male_Percent,Females,Female_Percent,Overall,Overall_Percent
3,Queensland,36950,Torres,1093,62.92458261,1158,65.60906516,2251,64.27755568
3,Queensland,36960,Torres Strait Island,1287,60.33755274,1304,60.56665118,2591,60.45263649
3,Queensland,37010,Townsville,67467,66.69929116,66565,66.37781456,134032,66.5392463
3,Queensland,37300,Weipa,1593,70.7057257,1424,71.27127127,3017,70.97153611
3,Queensland,37310,Western Downs,10855,60.93521949,10510,61.18647028,21365,61.05855791
3,Queensland,37340,Whitsunday,13463,65.73730469,12847,66.80012479,26310,66.2520145
3,Queensland,37400,Winton,323,59.04936015,356,60.23688663,679,59.66608084
3,Queensland,37550,Woorabinda,270,53.57142857,346,59.96533795,616,56.98427382
3,Queensland,37570,Wujal Wujal,88,65.18518519,92,58.2278481,180,61.4334471
3,Queensland,37600,Yarrabah,817,63.92801252,875,64.24375918,1692,64.09090909
4,South Australia,40070,Adelaide,11714,81.596545,10585,78.14691768,22299,79.9218666
4,South Australia,40120,Adelaide Hills,12661,61.4373059,13165,61.99962325,25826,61.722671
4,South Australia,40150,Adelaide Plains,3769,66.4258019,3519,66.92658806,7288,66.66666667
4,South Australia,40220,Alexandrina,7823,51.96625482,8160,53.44161373,15983,52.70916466
4,South Australia,40250,Anangu Pitjantjatjara Yankunytjatjara,905,73.10177706,1007,72.23816356,1912,72.6443769
4,South Australia,40310,Barossa,7860,60.0045805,7844,59.56412788,15704,59.78376732
4,South Australia,40430,Barunga West,721,51.02618542,646,50.98658248,1367,51.00746269
4,South Australia,40520,Berri Barmera,3381,61.25,3086,59.23224568,6467,60.27027027
4,South Australia,40700,Burnside,13898,61.09548092,14688,59.47521866,28586,60.25208667
4,South Australia,40910,Campbelltown (SA),18188,65.54470431,18484,62.84723403,36672,64.15675297
4,South Australia,41010,Ceduna,1169,61.07628004,1041,57.73710483,2210,59.45655098
4,South Australia,41060,Charles Sturt,41299,66.4473155,42027,64.37269288,83326,65.38449466
4,South Australia,41140,Clare and Gilbert Valleys,2659,56.86484175,2739,57.91922182,5398,57.39500266
4,South Australia,41190,Cleve,544,58.36909871,444,53.81818182,988,56.232214
4,South Australia,41330,Coober Pedy,497,54.91712707,411,63.72093023,908,58.58064516
4,South Australia,41560,Copper Coast,4251,52.59185946,4120,52.3640061,8371,52.47946837
4,South Australia,41750,Elliston,324,59.01639344,297,60.36585366,621,59.65417867
4,South Australia,41830,Flinders Ranges,466,53.74855825,435,53.97022333,901,53.85534967
4,South Australia,41960,Franklin Harbour,365,52.74566474,340,53.125,705,52.92792793
4,South Australia,42030,Gawler,7956,61.18117502,8335,60.46427276,16291,60.81227369
4,South Australia,42110,Goyder,1177,55.20637899,1123,56.15,2300,55.66311713
4,South Australia,42250,Grant,3339,65.75423395,2444,61.62380232,5783,63.9429456
4,South Australia,42600,Holdfast Bay,11242,60.7938568,11969,59.03620401,23211,59.87463241
4,South Australia,42750,Kangaroo Island,1478,55.04655493,1351,55.36885246,2829,55.2
4,South Australia,43080,Karoonda East Murray,313,55.20282187,249,55.45657016,562,55.31496063
4,South Australia,43220,Kimba,313,56.60036166,289,57.11462451,602,56.84608121
4,South Australia,43360,Kingston (SA),664,54.65020576,666,56.53650255,1330,55.57877142
4,South Australia,43650,Light,5358,63.56625934,5357,65.43300354,10715,64.48603755
4,South Australia,43710,Lower Eyre Peninsula,1934,59.14373089,1776,61.58113731,3710,60.28599285
4,South Australia,43790,Loxton Waikerie,3414,56.15131579,3300,56.73027334,6714,56.43439523
4,South Australia,44000,Maralinga Tjarutja,43,72.88135593,33,76.74418605,76,74.50980392
4,South Australia,44060,Marion,31213,65.86688613,32887,64.35182467,64100,65.08076716
4,South Australia,44210,Mid Murray,2851,55.90196078,2447,55.66424022,5298,55.79191238
4,South Australia,44340,Mitcham,21104,62.7087419,22153,61.72815426,43257,62.20269765
4,South Australia,44550,Mount Barker,12808,62.50854075,13798,63.27326088,26606,62.90280635
4,South Australia,44620,Mount Gambier,8299,60.67407516,8565,60.45313382,16864,60.56166056
4,South Australia,44830,Mount Remarkable,775,52.75697754,787,55.11204482,1562,53.91784605
4,South Australia,45040,Murray Bridge,7246,61.89459298,6682,59.69269251,13928,60.81830488
4,South Australia,45090,Naracoorte Lucindale,2957,62.62177044,2499,59.41512126,5456,61.11111111
4,South Australia,45120,Northern Areas,1318,54.71149855,1214,53.76439327,2532,54.25326762
4,South Australia,45290,Norwood Payneham and St Peters,12877,67.44003352,12874,63.67593234,25751,65.50417175
4,South Australia,45340,Onkaparinga,55199,62.49391466,57285,61.90429877,112484,62.19224283
4,South Australia,45400,Orroroo Carrieton,243,55.10204082,236,52.67857143,479,53.8807649
4,South Australia,45540,Peterborough,480,54.98281787,436,53.82716049,916,54.42661913
4,South Australia,45680,Playford,34372,64.98279578,34905,64.43008768,69277,64.70313536
4,South Australia,45890,Port Adelaide Enfield,47580,69.05459929,46466,66.68197408,94046,67.86160118
4,South Australia,46090,Port Augusta,4953,65.13677012,4315,63.30692488,9268,64.27184466
4,South Australia,46300,Port Lincoln,4564,60.64310391,4541,60.61131874,9105,60.6272473
4,South Australia,46450,Port Pirie,5337,60.42114797,5142,58.63838522,10479,59.53300761
4,South Australia,46510,Prospect,7961,68.74190484,7792,67.42817584,15753,68.0857501
4,South Australia,46670,Renmark Paringa,3220,61.63859112,2900,59.38971943,6120,60.55209261
4,South Australia,46860,Robe,472,59,440,54.79452055,912,56.89332502
4,South Australia,46970,Roxby Downs,1718,75.64949362,1272,69.05537459,2990,72.69632871
4,South Australia,47140,Salisbury,49705,66.45408845,47762,64.18070897,97467,65.32027826
4,South Australia,47290,Southern Mallee,647,62.09213052,556,57.31958763,1203,59.79125249
4,South Australia,47490,Streaky Bay,611,53.22299652,625,55.30973451,1236,54.25812116
4,South Australia,47630,Tatiara,2346,63.94112837,2059,60.61230497,4405,62.34078687
4,South Australia,47700,Tea Tree Gully,32231,63.36826377,32430,61.39487335,64661,62.36292617
4,South Australia,47800,Coorong,1705,56.40092623,1438,55.54268057,3143,56.00498931
4,South Australia,47910,Tumby Bay,759,52.34482759,735,50.48076923,1494,51.41087405
4,South Australia,47980,Unley,12039,63.65462909,13106,62.3620099,25145,62.97427935
4,South Australia,48050,Victor Harbor,3677,45.66567312,3964,44.9586027,7641,45.29610528
4,South Australia,48130,Wakefield,2094,58.26377295,1958,58.20451843,4052,58.23512504
4,South Australia,48260,Walkerville,2465,62.595226,2707,60.39714413,5172,61.42517815
4,South Australia,48340,Wattle Range,3700,58.42412759,3470,58.57528697,7170,58.49718528
4,South Australia,48410,West Torrens,21894,69.46727163,22112,67.00199988,44006,68.20626482
4,South Australia,48540,Whyalla,7188,64.04133999,6635,62.13710433,13823,63.11295772
4,South Australia,48640,Wudinna,341,58.89464594,347,59.62199313,688,59.25925926
4,South Australia,48750,Yankalilla,1549,50.29220779,1617,53.54304636,3166,51.90163934
4,South Australia,48830,Yorke Peninsula,3097,49.49656385,2897,50.09510635,5994,49.78405316
4,South Australia,49399,Unincorporated SA,1263,72.5862069,877,68.78431373,2140,70.97844113
5,Western Australia,50080,Albany,12020,59.45785516,12241,59.04114214,24261,59.24686806
5,Western Australia,50210,Armadale,34021,64.91566173,34155,64.8274684,68176,64.87144842
5,Western Australia,50250,Ashburton,3518,74.32917811,2317,69.30900389,5835,72.25111441
5,Western Australia,50280,Augusta Margaret River,5746,61.45454545,5786,62.41639698,11532,61.93340494
5,Western Australia,50350,Bassendean,5550,66.03212374,5470,64.28487484,11020,65.15312759
5,Western Australia,50420,Bayswater,25563,68.66421338,24613,66.4246775,50176,67.54708345
5,Western Australia,50490,Belmont,16907,71.75841433,15458,68.96274816,32365,70.3954237
5,Western Australia,50560,Beverley,447,49.83277592,492,56.48679679,939,53.11085973
5,Western Australia,50630,Boddington,542,58.34230355,520,60.67677946,1062,59.462486
5,Western Australia,50770,Boyup Brook,539,54.49949444,566,59.0198123,1105,56.724846
5,Western Australia,50840,Bridgetown-Greenbushes,1536,54.08450704,1655,58.50123719,3191,56.28858705
5,Western Australia,50910,Brookton,284,57.25806452,261,56.8627451,545,57.06806283
5,Western Australia,50980,Broome,6132,67.49587232,6783,71.20512282,12915,69.39444415
5,Western Australia,51080,Broomehill-Tambellup,349,61.98934281,335,62.96992481,684,62.46575342
5,Western Australia,51120,Bruce Rock,320,59.59031657,270,53.35968379,590,56.56759348
5,Western Australia,51190,Bunbury,10851,62.69355211,10824,61.99312715,21675,62.34180856
5,Western Australia,51260,Busselton,12424,57.81024615,13018,57.9144052,25442,57.86349473
5,Western Australia,51310,Cambridge,9765,63.71941272,10021,63.39195344,19786,63.55314297
5,Western Australia,51330,Canning,36325,69.05762248,34135,66.81346643,70460,67.95189554
5,Western Australia,51400,Capel,5971,62.7469525,6382,64.99643548,12353,63.88931989
5,Western Australia,51470,Carnamah,169,54.87012987,177,65.31365314,346,59.7582038
5,Western Australia,51540,Carnarvon,1787,62.09173037,1734,65.43396226,3521,63.69392185
5,Western Australia,51610,Chapman Valley,532,61.71693735,509,63.54556804,1041,62.59771497
5,Western Australia,51680,Chittering,2139,64.52488688,2023,63.19900031,4162,63.87354205
9,Other Territories,51710,Christmas Island,764,71.20223672,535,71.33333333,1299,71.25617115
5,Western Australia,51750,Claremont,3660,61.92893401,3792,60.49776643,7452,61.19231401
5,Western Australia,51820,Cockburn,43965,67.8419875,44045,67.2678956,88010,67.55346095
9,Other Territories,51860,Cocos Islands,173,52.90519878,198,65.13157895,371,58.7955626
5,Western Australia,51890,Collie,2706,57.4278438,2819,61.50992799,5525,59.44055944
5,Western Australia,51960,Coolgardie,1380,68.65671642,1137,67.84009547,2517,68.28540423
5,Western Australia,52030,Coorow,290,48.49498328,298,58.54616896,588,53.11653117
5,Western Australia,52100,Corrigin,307,56.95732839,259,52.85714286,566,55.00485909
5,Western Australia,52170,Cottesloe,2674,61.91247974,2759,63.04844607,5433,62.48418631
5,Western Australia,52240,Cranbrook,348,56.76998369,294,54.85074627,642,55.87467363
5,Western Australia,52310,Cuballing,283,54.63320463,279,64.43418014,562,59.09568875
5,Western Australia,52380,Cue,98,65.33333333,39,48.14814815,137,59.30735931
5,Western Australia,52450,Cunderdin,411,59.65166909,392,61.92733017,803,60.74130106
5,Western Australia,52520,Dalwallinu,462,63.28767123,410,57.26256983,872,60.30428769
5,Western Australia,52590,Dandaragan,1135,56.18811881,1022,59.14351852,2157,57.5506937
5,Western Australia,52660,Dardanup,4790,61.45753143,4812,60.98086428,9602,61.21772394
5,Western Australia,52730,Denmark,1733,53.35591133,1907,56.58753709,3640,55.00151103
5,Western Australia,52800,Derby-West Kimberley,2942,68.48230912,2902,70.14744984,5844,69.29918179
5,Western Australia,52870,Donnybrook-Balingup,1804,56.78312874,1875,57.49770009,3679,57.14507611
5,Western Australia,52940,Dowerin,208,54.16666667,200,56.49717514,408,55.28455285
5,Western Australia,53010,Dumbleyung,209,57.89473684,213,62.64705882,422,60.19971469
5,Western Australia,53080,Dundas,219,59.83606557,233,69.55223881,452,64.47931526
5,Western Australia,53150,East Fremantle,2489,63.57598978,2721,63.17622475,5210,63.36657748
5,Western Australia,53220,East Pilbara,5744,84.68229397,2739,75.70480929,8483,81.55946544
5,Western Australia,53290,Esperance,4560,61.48867314,4302,60.32814472,8862,60.91977727
5,Western Australia,53360,Exmouth,1255,69.33701657,1177,71.07487923,2432,70.16733987
5,Western Australia,53430,Fremantle,11436,65.83386103,11552,64.94996064,22988,65.38669397
5,Western Australia,53570,Gingin,1848,58.18639798,1768,61.21883657,3616,59.63060686
5,Western Australia,53640,Gnowangerup,419,60.81277213,374,64.48275862,793,62.49014972
5,Western Australia,53710,Goomalling,287,57.28542914,270,55.55555556,557,56.43363728
5,Western Australia,53780,Gosnells,46666,66.97956137,44278,65.41967702,90944,66.21091333
5,Western Australia,53800,Greater Geraldton,12958,62.42713302,13052,61.69116604,26010,62.05563773
5,Western Australia,53920,Halls Creek,1393,67.1972986,1443,69.94667959,2836,68.56866538
5,Western Australia,53990,Harvey,9388,61.1118344,9455,61.28467721,18843,61.19844105
5,Western Australia,54060,Irwin,1031,54.09233998,1064,54.95867769,2095,54.5288912
5,Western Australia,54130,Jerramungup,388,60.15503876,352,61.97183099,740,61.00577082
5,Western Australia,54170,Joondalup,53794,63.46176533,53239,62.71453982,107033,63.08787731
5,Western Australia,54200,Kalamunda,19617,62.71218951,19354,61.6585428,38971,62.18445827
5,Western Australia,54280,Kalgoorlie-Boulder,11349,69.26879883,9848,68.43165868,21197,68.8773355
5,Western Australia,54310,Karratha,9699,72.98517571,7686,70.20460358,17385,71.7291744
5,Western Australia,54340,Katanning,1424,64.2599278,1250,60.27000964,2674,62.33100233
5,Western Australia,54410,Kellerberrin,365,60.13179572,324,57.96064401,689,59.09090909
5,Western Australia,54480,Kent,186,62.83783784,149,65.35087719,335,63.93129771
5,Western Australia,54550,Kojonup,541,55.83075335,562,56.31262525,1103,56.07524148
5,Western Australia,54620,Kondinin,271,58.91304348,245,61.55778894,516,60.13986014
5,Western Australia,54690,Koorda,126,61.76470588,91,54.49101796,217,58.49056604
5,Western Australia,54760,Kulin,216,55.52699229,225,55.55555556,441,55.54156171
5,Western Australia,54830,Kwinana,18796,69.55813781,17005,67.80032694,35801,68.71197436
5,Western Australia,54900,Lake Grace,450,62.84916201,374,63.93162393,824,63.33589547
5,Western Australia,54970,Laverton,849,84.56175299,351,80.68965517,1200,83.39124392
5,Western Australia,55040,Leonora,871,80.8727948,467,71.29770992,1338,77.2517321
5,Western Australia,55110,Mandurah,27575,57.48743928,29420,57.34333886,56995,57.4129664
5,Western Australia,55180,Manjimup,2848,60.18596788,2856,60.68848279,5704,60.43653316
5,Western Australia,55250,Meekatharra,632,79,352,71.25506073,984,76.04327666
5,Western Australia,55320,Melville,33539,62.5074549,35121,61.86542188,68660,62.17738576
5,Western Australia,55390,Menzies,368,88.24940048,113,71.51898734,481,83.65217391
5,Western Australia,55460,Merredin,1011,60.502693,972,60.86412023,1983,60.67931457
5,Western Australia,55530,Mingenew,129,56.08695652,93,49.73262032,222,53.23741007
5,Western Australia,55600,Moora,751,61.30612245,707,60.58269066,1458,60.95317726
5,Western Australia,55670,Morawa,206,56.74931129,178,56.32911392,384,56.55375552
5,Western Australia,55740,Mosman Park,3155,65.51079734,3357,64.35966258,6512,64.9122807
5,Western Australia,55810,Mount Magnet,240,63.66047745,218,67.28395062,458,65.33523538
5,Western Australia,55880,Mount Marshall,162,66.12244898,131,60.64814815,293,63.55748373
5,Western Australia,55950,Mukinbudin,195,58.38323353,152,57.14285714,347,57.83333333
5,Western Australia,56090,Mundaring,14022,64.61453389,12152,61.62271805,26174,63.19016924
5,Western Australia,56160,Murchison,40,70.1754386,33,67.34693878,73,68.86792453
5,Western Australia,56230,Murray,5632,56.98674492,5807,58.42052314,11439,57.7056954
5,Western Australia,56300,Nannup,455,53.97390273,440,55.76679341,895,54.84068627
5,Western Australia,56370,Narembeen,258,56.82819383,214,56.46437995,472,56.66266507
5,Western Australia,56460,Narrogin,1500,60.26516673,1547,62.02886929,3047,61.14790287
5,Western Australia,56580,Nedlands,7491,62.10412867,7445,61.70741815,14936,61.90574875
5,Western Australia,56620,Ngaanyatjarraku,517,75.03628447,587,74.30379747,1104,74.64503043
5,Western Australia,56730,Northam,3804,61.36473625,3631,60.57724391,7435,60.9776101
5,Western Australia,56790,Northampton,937,52.2005571,862,54.76493011,1799,53.39863461
5,Western Australia,56860,Nungarin,73,54.47761194,75,61.47540984,148,57.8125
5,Western Australia,56930,Peppermint Grove,489,63.671875,626,64.66942149,1115,64.2281106
5,Western Australia,57000,Perenjori,293,73.43358396,154,61.6,447,68.8751926
5,Western Australia,57080,Perth,14768,83.91385874,12579,82.44740119,27347,83.23289506
5,Western Australia,57140,Pingelly,290,53.11355311,305,56.69144981,595,54.88929889
5,Western Australia,57210,Plantagenet,1691,58.29024474,1663,60.07947977,3354,59.1638737
5,Western Australia,57280,Port Hedland,6675,72.91097761,5699,70.4275828,12374,71.74581087
5,Western Australia,57350,Quairading,216,46.65226782,279,54.70588235,495,50.87358684
5,Western Australia,57420,Ravensthorpe,741,61.49377593,656,61.19402985,1397,61.352657
5,Western Australia,57490,Rockingham,48143,65.00891217,48405,64.74199502,96548,64.8748169
5,Western Australia,57630,Sandstone,48,64,30,73.17073171,78,67.24137931
5,Western Australia,57700,Serpentine-Jarrahdale,11971,64.82373964,11961,65.46081436,23932,65.1405863
5,Western Australia,57770,Shark Bay,374,62.43739566,367,69.24528302,741,65.63330381
5,Western Australia,57840,South Perth,15827,68.14932828,15611,66.49486732,31438,67.31761633
5,Western Australia,57910,Stirling,80758,67.45009605,81472,65.62859974,162230,66.5228748
5,Western Australia,57980,Subiaco,5898,64.69942957,6302,64.60939102,12200,64.65288818
5,Western Australia,58050,Swan,57649,67.14536963,57721,67.3280377,115370,67.23663659
5,Western Australia,58190,Tammin,153,67.10526316,97,55.11363636,250,61.88118812
5,Western Australia,58260,Three Springs,187,60.12861736,182,64.53900709,369,62.22596965
5,Western Australia,58330,Toodyay,1489,57.96029583,1397,58.57442348,2886,58.25595478
5,Western Australia,58400,Trayning,108,70.12987013,79,53.02013423,187,61.71617162
5,Western Australia,58470,Upper Gascoyne,76,67.25663717,58,65.90909091,134,66.66666667
5,Western Australia,58510,Victoria Park,15273,74.16958042,14348,71.06488361,29621,72.63253396
5,Western Australia,58540,Victoria Plains,247,58.94988067,244,60.24691358,491,59.58737864
5,Western Australia,58570,Vincent,15357,75.334805,14541,73.66261398,29898,74.51214953
5,Western Australia,58610,Wagin,476,54.71264368,515,54.4397463,991,54.57048458
5,Western Australia,58680,Wandering,167,59.43060498,158,59.84848485,325,59.63302752
5,Western Australia,58760,Wanneroo,76081,66.72484257,76621,66.38680945,152702,66.55479912
5,Western Australia,58820,Waroona,1292,58.35591689,1350,60.18724922,2642,59.27754095
5,Western Australia,58890,West Arthur,264,60.41189931,214,61.14285714,478,60.73697586
5,Western Australia,59030,Westonia,69,55.2,64,53.78151261,133,54.50819672
5,Western Australia,59100,Wickepin,213,56.64893617,189,58.15384615,402,57.34664765
5,Western Australia,59170,Williams,302,56.0296846,278,53.35892514,580,54.71698113
5,Western Australia,59250,Wiluna,309,84.89010989,132,64.70588235,441,77.64084507
5,Western Australia,59310,Wongan-Ballidu,384,54.39093484,375,59.52380952,759,56.81137725
5,Western Australia,59320,Woodanilling,146,55.72519084,127,58.52534562,273,56.99373695
5,Western Australia,59330,Wyalkatchem,157,59.92366412,141,61.5720524,298,60.69246436
5,Western Australia,59340,Wyndham-East Kimberley,2760,67.58080313,2869,69.55151515,5629,68.57108052
5,Western Australia,59350,Yalgoo,200,82.6446281,85,73.91304348,285,79.83193277
5,Western Australia,59360,Yilgarn,528,72.82758621,299,63.21353066,827,69.03171953
5,Western Australia,59370,York,949,51.71662125,931,52.68817204,1880,52.19322599
6,Tasmania,60210,Break O`Day,1942,52.77173913,1943,57.23122239,3885,54.91166078
6,Tasmania,60410,Brighton,6089,62.37451342,6622,64.69323955,12711,63.56135614
6,Tasmania,60610,Burnie,6211,62.20330496,6585,62.84596297,12796,62.53237551
6,Tasmania,60810,Central Coast (Tas.),6654,58.30193639,6983,58.59204565,13637,58.45013073
6,Tasmania,61010,Central Highlands (Tas.),864,60.63157895,677,57.86324786,1541,59.38342967
6,Tasmania,61210,Circular Head,2687,61.31903241,2377,59.87405542,5064,60.63218391
6,Tasmania,61410,Clarence,19567,63.04207745,19902,61.00229885,39469,61.99676421
6,Tasmania,61510,Derwent Valley,3642,63.72703412,3561,63.29541415,7203,63.51291773
6,Tasmania,61610,Devonport,8030,60.70456607,8235,59.89526511,16265,60.29210068
6,Tasmania,61810,Dorset,2033,58.0525414,1992,56.93055159,4025,57.49178689
6,Tasmania,62010,Flinders (Tas.),242,50.41666667,229,50.55187638,471,50.48231511
6,Tasmania,62210,George Town,2137,57.61660825,2112,58.32642916,4249,57.96725784
6,Tasmania,62410,Glamorgan-Spring Bay,1451,53.40449025,1415,56.15079365,2866,54.72598816
6,Tasmania,62610,Glenorchy,16853,67.27744511,16755,65.04775215,33608,66.14706345
6,Tasmania,62810,Hobart,19006,69.39028843,19471,68.14236719,38477,68.75312701
6,Tasmania,63010,Huon Valley,5941,60.16811829,5839,60.94989562,11780,60.55309962
6,Tasmania,63210,Kentish,2186,61.232493,2034,62.37350506,4220,61.77719221
6,Tasmania,63410,King Island,522,58.91647856,443,58.13648294,965,58.55582524
6,Tasmania,63610,Kingborough,12296,61.51075538,12943,61.0835811,25239,61.29094927
6,Tasmania,63810,Latrobe (Tas.),3684,56.93972179,3753,56.93264563,7437,56.93615067
6,Tasmania,64010,Launceston,23235,65.29253077,22839,63.08767471,46074,64.180643
6,Tasmania,64210,Meander Valley,6362,59.485741,6395,59.46624512,12757,59.47596625
6,Tasmania,64610,Northern Midlands,4247,59.02710215,4239,59.83907397,8486,59.42993207
6,Tasmania,64810,Sorell,5390,62.06817135,5543,61.92604178,10933,61.99603062
6,Tasmania,65010,Southern Midlands,2280,62.43154436,2121,65.06134969,4401,63.671875
6,Tasmania,65210,Tasman,784,54.86354094,718,57.12012729,1502,55.91958302
6,Tasmania,65410,Waratah-Wynyard,4178,57.43744845,4341,57.9340718,8519,57.68944268
6,Tasmania,65610,West Coast,1462,63.42733189,1275,62.07400195,2737,62.78963065
6,Tasmania,65810,West Tamar,7590,58.62814769,7965,60.83403345,15555,59.7373171
7,Northern Territory,70200,Alice Springs,9685,69.06018254,10913,71.84804793,20598,70.50970458
7,Northern Territory,70420,Barkly,2401,66.67592335,2517,69.18636614,4918,67.93756044
7,Northern Territory,70540,Belyuen,55,68.75,62,72.09302326,117,70.48192771
7,Northern Territory,70620,Central Desert,1426,68.7891944,1383,67.36483195,2809,68.08046534
7,Northern Territory,70700,Coomalie,452,58.77763329,391,59.96932515,843,59.32441942
7,Northern Territory,71000,Darwin,30400,70.3052729,29979,70.9982238,60379,70.64763353
7,Northern Territory,71150,Darwin Waterfront Precinct,122,81.87919463,104,78.19548872,226,80.14184397
7,Northern Territory,71300,East Arnhem,3521,71.95994278,3771,73.68112544,7292,72.83987614
7,Northern Territory,72200,Katherine,3761,67.43769051,3751,71.42041127,7512,69.36928618
7,Northern Territory,72300,Litchfield,9141,70.78912724,7124,67.83469815,16265,69.46401879
7,Northern Territory,72330,MacDonnell,2560,73.49985645,2284,70.86565312,4844,72.23382046
7,Northern Territory,72800,Palmerston,14133,68.53028172,14184,69.22401171,28317,68.87602462
7,Northern Territory,73600,Roper Gulf,2668,71.03301384,2692,72.07496653,5360,71.5525297
7,Northern Territory,74050,Tiwi Islands,990,75.05686126,1044,73.1092437,2034,74.04441209
7,Northern Territory,74550,Victoria Daly,1116,67.26943942,1111,67.90953545,2227,67.58725341
7,Northern Territory,74560,Wagait,140,59.3220339,152,66.66666667,292,62.93103448
7,Northern Territory,74660,West Arnhem,2691,72.72972973,2740,73.91421635,5431,73.32253274
7,Northern Territory,74680,West Daly,1184,68.87725422,1210,70.88459285,2394,69.87740806
7,Northern Territory,79399,Unincorporated NT,2805,70.00249563,2679,72.28818133,5484,71.10073901
8,Australian Capital Territory,89399,Unincorporated ACT,158829,68.959843,160722,68.03191602,319551,68.48998855
9,Other Territories,99399,Unincorp. Other Territories,694,56.69934641,759,58.74613003,1453,57.75039746